-0.512,0.273,9.773
-0.464,0.259,9.85
-0.46,0.225,9.811
-0.45,0.23,9.735
-0.455,0.283,9.787
-0.402,0.259,9.74
-0.383,0.283,9.725
-0.421,0.254,9.764
-0.402,0.254,9.802
-0.431,0.259,9.73
-0.426,0.239,9.783
-0.426,0.292,9.797
-0.388,0.268,9.773
-0.441,0.268,9.826
-0.388,0.287,9.754
-0.412,0.235,9.754
-0.402,0.273,9.768
-0.397,0.259,9.792
-0.402,0.302,9.773
-0.383,0.278,9.787
-0.364,0.273,9.778
-0.35,0.263,9.831
-0.397,0.254,9.797
-0.35,0.225,9.792
-0.302,0.239,9.754
-0.354,0.263,9.835
-0.326,0.263,9.72
-0.369,0.273,9.855
-0.421,0.297,9.821
-0.393,0.225,9.768
-0.33,0.23,9.807
-0.393,0.22,9.811
-0.397,0.263,9.74
-0.378,0.249,9.845
-0.46,0.311,9.778
-0.421,0.22,9.816
-0.426,0.283,9.811
-0.33,0.235,9.807
-0.393,0.259,9.797
-0.383,0.235,9.744
-0.397,0.263,9.869
-0.407,0.306,9.754
-0.445,0.244,9.821
-0.34,0.297,9.764
-0.436,0.249,9.768
-0.388,0.182,9.864
-0.436,0.192,9.874
-0.488,0.273,9.811
-0.493,0.225,9.764
-0.302,0.283,9.735
-0.354,0.23,9.72
-0.302,0.172,9.802
-0.35,0.259,9.701
-0.278,0.259,9.807
-6.038,2.6,7.02
-1.073,0.144,11.569
1.748,0.891,8.859
0.488,0.733,9.29
-0.986,-0.766,15.222
-0.397,-1.192,11.339
-0.072,1.935,8.011
-1.652,-2.586,13.178
-0.096,1.14,10.285
0.958,2.538,7.317
0.144,0.254,7.015
3.577,1.867,8.112
-2.155,-2.337,11.554
1.671,-0.057,8.159
-1.24,-1.097,11.722
-1.958,-1.111,10.999
-1.872,-0.163,11.463
1.259,-0.062,9.251
1.35,0.982,9.261
2.116,-0.34,9.797
-0.043,-0.12,10.391
0.493,-1.183,12.771
-2.998,0.014,11.77
0.541,0.498,10.783
-1.47,0.876,9.404
0.302,0.024,9.304
-0.383,0.579,6.891
1.753,1.053,8.801
-0.575,0.283,10.07
-2.337,-0.335,11.789
0.69,-0.828,13.206
-1.891,0.508,8.916
1.312,0.594,7.724
-0.354,0.445,7.254
0.575,1.106,8.811
-0.321,0.067,10.353
-0.335,0.666,9.515
0.996,-0.129,8.662
1.077,0.388,9.629
0.441,-0.45,12.067
-1.384,-0.067,9.491
-0.996,0.11,9.256
-0.737,0.11,9.878
-1.073,-1.068,11.564
-0.249,0.249,8.356
-0.67,0.824,9.222
-1.489,-0.517,10.142
0.646,0.905,8.547
0.536,0.148,9.558
1.513,0.412,9.318
0.091,0.345,9.323
0.871,0.192,8.82
0.46,0.713,9.893
-1.164,-0.278,10.635
-0.46,-1.01,11.253
-0.46,0.163,8.365
-0.369,-0.69,10.951
-0.977,-0.081,11.013
-4.573,0.613,12.186
2.174,0.934,7.451
-4.669,2.873,2.035
-1.039,-2.452,17.128
4.98,5.722,1.935
5.569,4.252,6.881
-6.742,7.743,11.602
1.317,1.939,7.705
-2.236,5.31,2.284
-1.724,1.949,14.523
-0.881,-0.991,15.074
-3.452,0.685,14.384
-1.714,0.709,10.08
0.575,0.139,9.285
0.737,-1.566,6.685
1.944,2.658,8.088
-0.565,0.843,11.372
-2.907,1.719,8.892
1.283,0.551,9.859
-2.629,-0.22,8.49
0.091,0.541,14.547
-6.378,-1.714,10.228
2.638,-3.151,15.792
-3.021,5.942,-1.202
6.847,-4.137,15.318
-0.685,2.725,0.034
3.639,-6.278,17.363
1.111,-1.216,11.578
-0.479,1.887,4.798
-2.993,2.5,6.737
-1.288,5.057,3.366
5.942,-4.736,17.277
-3.936,-7.724,19.618
1.925,1.408,6.555
-1.01,5.507,0.029
4.381,1.475,9.481
-5.119,8.26,10.218
1.949,-7.728,14.322
2.974,2.049,5.799
-2.835,-0.024,10.276
-4.037,0.139,10.52
-2.82,0.407,10.348
-3.414,-0.364,10.922
-1.547,-1.077,8.054
0.771,1.082,12.009
-0.996,3.5,7.681
-0.637,-1.719,12.196
-2.222,0.924,9.639
-2.26,-0.498,7.824
-0.675,0.919,8.131
-1.652,-0.747,11.076
-0.23,-0.814,11.569
-2.586,-0.057,12
0.661,-0.9,13.029
-0.905,0.555,8.528
-0.01,-0.057,7.91
0.675,0.824,8.945
-1.293,-0.22,9.797
1.709,-0.014,8.092
-0.426,0.656,8.509
-0.876,-0.053,9.725
-0.124,-0.053,9.361
-2.112,0.824,8.188
0.086,1.393,9.237
-2.667,-0.713,11.535
-1.973,0.948,8.045
1.144,1.063,8.37
0.192,-0.972,10.908
-0.891,1.178,7.987
-0.46,0.871,8.801
0.632,0.005,10.558
-0.565,-0.498,9.634
-1.341,-1.188,11.487
-0.417,-0.105,8.916
-1.432,-0.632,10.18
-1.255,-0.187,10.697
-0.9,-0.584,11.961
-1.092,0.153,9.965
-2.734,-1.719,12.531
-1.331,0.436,9.017
-1.738,-0.22,10.539
-1.408,-0.91,13.072
0.278,0.426,9.28
0.043,0.263,8.523
-0.445,0.412,10.204
0.733,-0.436,10.52
-2.404,0.828,9.002
-1.604,0.795,9.96
-1.628,-0.79,11.195
-1.341,0.919,9.088
-1.111,1.13,9.831
-1.302,-0.053,10.247
-1.077,0.895,8.576
-0.761,0.867,9.318
-0.709,0.239,11.756
-2.016,0.675,8.538
1.757,0.326,8.092
-0.704,-0.694,11.444
-2.523,1.48,8.94
-0.522,1.36,8.988
-2.227,-0.881,11.564
-1.47,0.441,8.839
-1.24,0.781,10.113
-0.326,0.029,11.013
-0.642,0.8,9.586
0.215,1.298,8.782
0.115,-0.086,10.453
1.058,1.561,7.154
0.417,1.092,8.375
-1.595,-1.049,10.736
-1.877,-5.301,17.66
-6.072,4.515,8.897
-8.787,11.109,-3.912
7.264,-2.897,7.245
-8.854,3.414,4.032
5.516,3.031,9.366
-2.629,4.779,-1.044
-4.899,4.348,7.479
4.592,2.466,10.204
-5.186,4.501,14.542
5.78,-6.632,15.596
-3.816,2.974,4.185
-0.809,1.48,4.41
1.575,-0.417,4.108
-2.222,0.464,6.12
-1.307,-1.422,11.636
1.274,1.413,9.002
1.456,0.637,7.992
-0.915,-1.116,6.905
0.967,0.599,9.586
-0.661,-1.772,11.53
-0.096,0.144,9.218
-0.694,0.158,8.863
1.824,-0.105,10.578
-2.509,-0.01,9.783
-3.428,0.005,10.898
1.015,-2.045,13.503
-0.852,5.727,-0.843
0.661,2.064,8.279
-9.946,7.092,-1.135
-9.634,9.831,1.791
-1.326,1.542,1.446
8.025,-0.177,9.127
4.879,-6.704,12.359
4.956,10.027,14.686
6.22,-15.246,18.727
-5.176,-11.272,7.681
-2.557,-11.545,7.226
11.516,-4.142,1.93
2.102,18.847,10.357
-11.344,0.359,14.217
-18.78,1.164,10.482
4.511,3.419,14.068
-1.288,0.292,10.783
4.281,2.782,8.643
-0.781,-2.648,15.06
-2.768,1.451,6.354
-3.026,5.243,6.527
0.953,0.943,12.761
-3.998,3.247,11.674
-3.256,1.652,8.811
1.585,0.939,10.094
-2.897,-0.56,6.833
1.053,0.168,12.325
1.341,1.111,9.586
-1.465,0.488,10.199
0.809,1.834,10.664
-3.668,-0.493,9.199
-0.795,1.159,10.343
1.719,0.22,8.126
0.575,-5.358,11.243
6.019,-8.471,13.891
-2.38,5.076,-6.005
-12.105,10.898,-1.164
14.475,-2.337,4.937
-12.55,-1.47,4.97
10.87,-5.856,8.533
2.739,-7.077,17.363
-3.615,4.405,11.152
-0.891,1.719,3.654
-5.966,8.782,9.768
2.15,-2.547,15.749
-2.102,0.622,14.648
-1.355,1.872,13.13
-1.331,1.551,8.48
2.26,1.877,8.94
-4.592,-1.24,11.181
-11.243,10.29,3.783
1.159,0.594,6.795
-0.819,6.522,1.848
-10.874,2.337,3.247
8.006,-0.402,1.307
-5.904,4.104,6.278
-1.106,5.023,-0.187
0.848,1.336,10.884
0.646,-2.227,15.897
-0.508,0.091,7.317
0.56,3.232,3.156
-1.532,1.188,10.496
-1.59,0.618,6.79
-1.374,1.092,8.638
-3.677,-1.958,10.209
-0.124,1.058,9.773
0.086,0.268,11.995
-0.982,-0.986,10.755
-1.202,-0.172,11.138
-0.699,-1.039,10.075
0.153,0.139,8.983
1.073,0.46,9.29
-2.274,0.718,10.525
-2.011,0.206,9.692
-0.249,0.967,9.155
-2.021,0.661,14.494
0.814,-5.205,13.805
1.997,5.641,-2.456
-4.535,3.103,10.228
-10.712,-7.211,14.758
-8.437,12.388,6.551
-6.823,13.944,7.901
-13.762,7.005,10.592
-4.477,-17.334,19.862
10.099,-0.311,4.41
5.895,10.041,6.177
16.309,-6.646,6.44
-4.147,4.396,6.249
-0.527,1.982,-0.436
1.762,3.294,9.256
-6.412,10.635,11.502
3.491,-6.091,17.401
-1.58,2.207,4.003
0.642,-0.378,12.598
1.695,-2.303,14.892
1.202,-1.307,10.204
2.049,0.967,8.696
-1.087,0.235,12.708
-2.447,-1.231,11.459
0.488,1.93,8.796
0.713,-0.895,8.533
0.431,2.184,9.041
-3.414,-1.202,11.253
-0.962,0.512,9.965
1.628,-0.292,7.776
0.359,0.761,9.888
1.633,0.608,9.577
1.551,0.01,10.209
0.129,-0.124,10.391
0.139,0.211,9.898
-0.278,-0.211,9.328
0.694,0.297,8.49
2.073,0.043,8.95
-3.519,0.11,10.113
-2.207,1.101,9.783
2.073,0.857,9.409
0.057,-1.058,11.186
0.455,-0.077,10.434
1.159,-0.067,9.218
-0.402,0.034,8.854
-0.043,-0.306,10.113
-1.628,1.106,9.634
0.599,1.293,9.428
1.494,-0.225,9.883
0.996,0.057,9.668
0.79,1.12,8.796
0.632,0.139,9.203
-1.422,0.488,9.902
-0.235,1.087,9.783
1.073,1.221,9.438
-2.26,-0.943,10.736
-2.193,0.105,9.96
1.887,-0.402,9.155
1.087,0.182,8.95
-0.306,-0.124,8.667
0.201,0.565,9.653
0.407,0.68,9.73
-0.637,-0.192,10.118
-2.562,0.498,10.123
1.417,-0.34,9.232
1.978,0.206,9.649
-0.991,0.603,10.003
-2.318,0.172,9.491
-0.776,-0.239,10.467
-0.45,0.637,10.08
0.555,0.56,9.27
0.373,1.274,9.38
-0.402,0.876,9.941
0.101,-0.685,10.76
2.04,0.345,9.251
